,Quantity,Price Per Unit,Total Spent,is_imputed,year,month,day,weekday,is_weekend,Total Spent Log,Item_Coffee,Item_Cookie,Item_Juice,Item_Salad,Item_Sandwich,Item_Smoothie,Item_Tea,Item_Other,Payment Method_Credit Card,Payment Method_Digital Wallet,Payment Method_Not Recorded,Location_Takeaway,Location_Not Recorded,season_Spring,season_Summer,season_Winter
820,4,3.0,12.0,False,2023,9,26,1,0,2.5649493574615367,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
821,2,3.0,6.0,False,2023,8,19,5,1,1.9459101490553132,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
822,5,3.0,15.0,False,2023,11,12,6,1,2.772588722239781,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
823,4,3.0,12.0,False,2023,10,22,6,1,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
824,3,4.0,12.0,False,2023,10,29,6,1,2.5649493574615367,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
825,5,2.0,10.0,False,2023,12,16,5,1,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
826,1,4.0,4.0,False,2023,10,7,5,1,1.6094379124341003,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
827,3,5.0,15.0,False,2023,5,5,4,0,2.772588722239781,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
828,1,3.0,3.0,False,2023,11,6,0,0,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
829,5,4.0,20.0,False,2023,8,26,5,1,3.044522437723423,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
830,3,4.0,12.0,False,2023,5,18,3,0,2.5649493574615367,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
831,5,4.0,20.0,False,2023,3,19,6,1,3.044522437723423,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
832,1,5.0,5.0,False,2023,10,31,1,0,1.791759469228055,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
833,5,2.0,10.0,False,2023,10,22,6,1,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
834,5,4.0,20.0,False,2023,1,25,2,0,3.044522437723423,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
835,3,4.0,20.0,True,2023,1,5,3,0,3.044522437723423,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
836,2,5.0,10.0,False,2023,6,19,0,0,2.3978952727983707,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
837,1,1.0,1.0,False,2023,2,16,3,0,0.6931471805599453,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
838,3,4.0,12.0,False,2023,12,6,2,0,2.5649493574615367,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
839,2,5.0,10.0,False,2023,6,22,3,0,2.3978952727983707,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
840,3,1.0,3.0,False,2023,12,15,4,0,1.3862943611198906,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
841,3,3.0,9.0,False,2023,6,10,5,1,2.302585092994046,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
842,3,3.0,9.0,False,2023,10,24,1,0,2.302585092994046,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
843,1,1.5,1.5,False,2023,7,22,5,1,0.9162907318741551,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
844,1,1.5,1.5,False,2023,3,3,4,0,0.9162907318741551,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
845,2,1.0,2.0,False,2023,10,24,1,0,1.0986122886681096,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
846,5,3.0,15.0,False,2023,7,5,2,0,2.772588722239781,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
847,1,1.5,1.5,False,2023,8,11,4,0,0.9162907318741551,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
848,2,4.0,8.0,False,2023,10,16,0,0,2.1972245773362196,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
849,2,1.0,2.0,False,2023,6,29,3,0,1.0986122886681096,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
850,1,2.0,2.0,False,2023,5,17,2,0,1.0986122886681096,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
851,5,3.0,15.0,False,2023,11,21,1,0,2.772588722239781,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
852,2,3.0,6.0,False,2023,7,8,5,1,1.9459101490553132,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
853,1,1.0,1.0,False,2023,7,12,2,0,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
854,1,2.0,2.0,False,2023,5,27,5,1,1.0986122886681096,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
855,4,4.0,16.0,False,2023,11,22,2,0,2.833213344056216,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
856,5,2.0,10.0,False,2023,5,4,3,0,2.3978952727983707,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
857,1,4.0,4.0,False,2023,3,1,2,0,1.6094379124341003,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
858,5,2.0,10.0,False,2023,8,17,3,0,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
859,3,3.0,9.0,False,2023,8,10,3,0,2.302585092994046,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
860,4,4.0,16.0,False,2023,6,19,0,0,2.833213344056216,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
861,1,3.0,3.0,False,2023,12,28,3,0,1.3862943611198906,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
862,4,4.0,16.0,False,2023,2,25,5,1,2.833213344056216,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
863,1,4.0,4.0,False,2023,3,2,3,0,1.6094379124341003,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
864,4,1.0,4.0,False,2023,7,29,5,1,1.6094379124341003,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
865,4,1.5,6.0,False,2023,9,22,4,0,1.9459101490553132,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
866,1,3.0,3.0,False,2023,7,10,0,0,1.3862943611198906,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
867,2,1.5,3.0,False,2023,3,3,4,0,1.3862943611198906,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
868,2,2.0,4.0,False,2023,2,24,4,0,1.6094379124341003,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
869,1,4.0,4.0,False,2023,11,19,6,1,1.6094379124341003,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
870,2,5.0,10.0,False,2023,11,27,0,0,2.3978952727983707,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
871,2,5.0,10.0,False,2023,9,28,3,0,2.3978952727983707,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
872,5,3.0,15.0,False,2023,11,6,0,0,2.772588722239781,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
873,5,1.5,7.5,False,2023,2,7,1,0,2.1400661634962708,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
874,5,1.5,7.5,False,2023,1,4,2,0,2.1400661634962708,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
875,2,1.0,2.0,False,2023,6,4,6,1,1.0986122886681096,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
876,1,4.0,4.0,False,2023,11,18,5,1,1.6094379124341003,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
877,5,4.0,20.0,False,2023,9,22,4,0,3.044522437723423,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
878,4,3.0,12.0,False,2023,4,4,1,0,2.5649493574615367,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
879,2,4.0,8.0,False,2023,10,28,5,1,2.1972245773362196,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
880,1,4.0,4.0,False,2023,2,7,1,0,1.6094379124341003,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
881,5,3.0,15.0,False,2023,4,15,5,1,2.772588722239781,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
882,5,1.5,7.5,False,2023,6,12,0,0,2.1400661634962708,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
883,1,5.0,5.0,False,2023,10,1,6,1,1.791759469228055,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
884,1,3.0,3.0,False,2023,3,15,2,0,1.3862943611198906,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
885,1,1.0,1.0,False,2023,9,22,4,0,0.6931471805599453,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
886,1,4.0,4.0,False,2023,2,10,4,0,1.6094379124341003,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
887,4,3.0,12.0,False,2023,3,25,5,1,2.5649493574615367,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
888,5,4.0,20.0,False,2023,9,2,5,1,3.044522437723423,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
889,2,1.5,3.0,False,2023,9,17,6,1,1.3862943611198906,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
890,2,5.0,10.0,False,2023,11,2,3,0,2.3978952727983707,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
891,2,2.0,4.0,False,2023,12,3,6,1,1.6094379124341003,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
892,2,3.0,6.0,False,2023,7,19,2,0,1.9459101490553132,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
893,5,2.0,10.0,False,2023,9,13,2,0,2.3978952727983707,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
894,2,5.0,10.0,False,2023,11,22,2,0,2.3978952727983707,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
895,1,1.0,1.0,False,2023,4,14,4,0,0.6931471805599453,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
896,4,4.0,16.0,False,2023,8,7,0,0,2.833213344056216,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
897,1,2.0,2.0,False,2023,10,8,6,1,1.0986122886681096,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
898,4,4.0,16.0,False,2023,12,3,6,1,2.833213344056216,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
899,2,1.5,3.0,False,2023,9,21,3,0,1.3862943611198906,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
900,1,3.0,3.0,False,2023,5,4,3,0,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
901,4,5.0,20.0,False,2023,10,11,2,0,3.044522437723423,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
902,2,3.0,6.0,False,2023,11,1,2,0,1.9459101490553132,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
903,4,1.5,6.0,False,2023,5,7,6,1,1.9459101490553132,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
904,4,4.0,16.0,False,2023,7,5,2,0,2.833213344056216,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
905,2,5.0,10.0,False,2023,12,9,5,1,2.3978952727983707,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
906,3,3.0,9.0,False,2023,2,22,2,0,2.302585092994046,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
907,3,5.0,15.0,False,2023,11,4,5,1,2.772588722239781,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
908,3,3.0,9.0,False,2023,7,24,0,0,2.302585092994046,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
909,5,2.0,10.0,False,2023,4,16,6,1,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
910,2,1.0,2.0,False,2023,11,28,1,0,1.0986122886681096,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
911,5,3.0,15.0,False,2023,10,1,6,1,2.772588722239781,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
912,2,2.0,4.0,False,2023,6,2,4,0,1.6094379124341003,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
913,3,3.0,9.0,False,2023,4,19,2,0,2.302585092994046,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
914,1,3.0,3.0,False,2023,4,10,0,0,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
915,1,2.0,2.0,False,2023,10,7,5,1,1.0986122886681096,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
916,2,1.5,3.0,False,2023,4,20,3,0,1.3862943611198906,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
917,4,1.5,6.0,False,2023,8,7,0,0,1.9459101490553132,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
918,1,1.0,1.0,False,2023,11,15,2,0,0.6931471805599453,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
